SITE,YEAR,MONTH,MAIN_CATEGORY,SUB_CATEGORY,TOTAL_VIEWS,TOTAL_PURCHASES
amazon.com,22,4,Movies & TV,Movies & TV - PBS,40613.730785812,3628.482913143
amazon.com,22,4,"Patio, Lawn & Garden","Patio, Lawn & Garden - Seeds",44465.754736631,3017.039757738
amazon.com,22,4,Software,Software - Children's,19930.036962935,159.151049077
amazon.com,22,4,Musical Instruments,Musical Instruments - Bass Guitars,228776.726818224,4698.68222001
amazon.com,22,4,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Uniforms, Work & Safety",333116.332094764,22169.860548698
amazon.com,22,4,Home & Kitchen,Home & Kitchen - Irons & Steamers,1311865.37420728,140595.859024602
amazon.com,22,4,About Pantry,N/A,67075.460534919,18964.878023885
amazon.com,22,4,Grocery & Gourmet Food,Grocery & Gourmet Food - Fresh Meal Kits,42037.304854593,16057.632281164
amazon.com,22,4,Camera & Photo,N/A,131136.293630066,5361.666130694
amazon.com,22,4,Software,Software - Lifestyle & Hobbies,56942.962751242,2349.262605894
amazon.com,22,4,Magazine Subscriptions,"Magazine Subscriptions - Science, History & Nature",37515.363694936,876.528350963
amazon.com,22,4,Cell Phones & Accessories,Cell Phones & Accessories - Carrier Phones,502.437906629,31.162313376
amazon.com,22,4,Movies & TV,Movies & TV - Cult Movies,22609.705798287,349.245038141
amazon.com,22,4,Automotive,Automotive - Heavy Duty & Commercial Vehicle Equipment,125274.518052732,8927.181913347
amazon.com,22,4,Pet Supplies,Pet Supplies - Pet Supplies Outlet,4856.899764077,298.109778689
amazon.com,22,4,Purchase Circles,Purchase Circles - Geography,9797.539179258,798.494554167
amazon.com,22,4,Toys & Games,Toys & Games - Grown-Up Toys,251.218953314,8.809062518
amazon.com,22,4,Pet Supplies,Pet Supplies - Pet Profile Birthday Food Rewards,2177.230928724,238.998250329
amazon.com,22,4,Collectible Coins,N/A,12225.989061296,633.684250602
amazon.com,22,4,Pet Supplies,Pet Supplies - Cat Food,1088.615464362,134.203858124
amazon.com,22,4,Software,Software - Programming & Web Development,4521.941159657,119.747722448
amazon.com,22,4,Magazine Subscriptions,Magazine Subscriptions - Children & Teen,122678.588868484,4760.018346557
amazon.com,22,4,Magazine Subscriptions,Magazine Subscriptions - Religion & Spirituality,502.437906629,12.957480878
amazon.com,21,4,Audible Books & Originals,"Audible Books & Originals - Mystery, Thriller & Suspense",432.407845724,5.243207681
amazon.com,21,4,"Patio, Lawn & Garden","Patio, Lawn & Garden - Smokers & Turkey Fryers",185.317648167,9.77436752
walmart.com,21,1,Shop by Movie,Shop by Movie - Aladdin,215.41941536,19.913572215
walmart.com,21,1,Industrial & Scientific,Industrial & Scientific - /Professional Safety Shop,215.41941536,7.546230477
staples.com,21,2,"[""Home"",""/""]","[""Home"",""/""] - Healthcare Supplies",876.926802234,41.255833272
amazon.com,21,2,"Patio, Lawn & Garden","Patio, Lawn & Garden - Customer favorites patio, lawn & garden",178.029978599,8.557521203
amazon.com,22,4,Health & Household,Health & Household - Sexual Wellness,9511149.57247947,717081.042029074
amazon.com,22,4,Books,Books - LGBTQ+ Books,631396.969329945,20657.944495957
amazon.com,22,4,Appliances,Appliances - Dishwashers,275922.150390208,6383.413401828
amazon.com,22,4,Health & Household,Health & Household - Diet & Sports Nutrition,17511049.6614712,1908158.45464065
amazon.com,22,4,CDs & Vinyl,CDs & Vinyl - Opera & Classical Vocal,45470.630549889,1503.431419849
amazon.com,22,4,Baby Products,Baby Products - Pregnancy & Maternity,214875.944734833,15208.743400821
amazon.com,22,4,Pet Supplies,Pet Supplies - Cat Food & Supplies,2679.668835353,92.412233456
amazon.com,21,4,Magazine Subscriptions,Magazine Subscriptions - Parenting & Families,988.360790226,96.515860642
amazon.com,22,3,Kindle Store,Kindle Store - Amazon Device Accessories,244.292736222,0.4493001678
staples.com,22,4,Home,Home - Office Supplies,907991.38012892,132871.551112183
staples.com,22,4,Home,Home - Folders & Filing,78036.435447588,8156.131134078
staples.com,22,4,Home,"Home - Phones, Cameras & Electronics",14981.478494191,420.750024012
staples.com,22,4,Home,Home - Home & Office Automation and Security,9576.767898185,1268.219252875
staples.com,22,4,Home,Home - Workwear,1801.570198668,252.569437102
staples.com,22,4,Home,Home - Grounds Maintenance,1991.209166949,108.934998342
staples.com,22,4,Home,Home - Playstation,379.277936562,29.278896573
staples.com,22,4,"[""Home"","">""]","[""Home"","">""] - Cleaning Supplies",284.458452421,20.23282741
amazon.com,22,2,Software,Software - Antivirus & Security,278408.228976806,21373.698686965
amazon.com,22,2,Movies & TV,Movies & TV - 7-9 Years,6609.806351566,23.357739711
amazon.com,21,2,Alexa Skills,Alexa Skills - Education & Reference,22669.150608231,323.279633697
amazon.com,21,2,Apps & Games,Apps & Games - Health & Fitness,29018.886511583,165.064976383
amazon.com,21,2,Apps & Games,Apps & Games - Magazines,3145.196288577,40.487187183
amazon.com,21,2,Digital Educational Resources,Digital Educational Resources - Religion,356.059957197,3.014096694
amazon.com,21,2,Health & Household,Health & Household - Prescription Medications,949.493219193,81.421627998
amazon.com,21,2,Movies & TV,Movies & TV - Full Moon Video,356.059957197,13.744079937
amazon.com,21,2,Movies & TV,Movies & TV - Mini-DVD,1364.89650259,36.235212118
amazon.com,21,2,Movies & TV,Movies & TV - Star Trek,178.029978599,6.872039968
amazon.com,21,2,Video Shorts,Video Shorts - Education,178.029978599,1.646516053
amazon.com,21,2,Alexa Skills,Alexa Skills - Movies & TV,1305.55317639,13.952945039
amazon.com,21,2,Digital Educational Resources,Digital Educational Resources - History & Social Studies,1602.269807388,8.63939616
amazon.com,21,2,Home & Business Services,Home & Business Services - Computers & Electronics,356.059957197,8.650133792
amazon.com,21,2,Movies & TV,Movies & TV - FX,3857.316202971,24.936695923
amazon.com,21,2,Movies & TV,Movies & TV - Sci-Fi Series & Sequels,26882.526768399,853.962101367
amazon.com,21,2,Your Account,Your Account - Manage Your Balance,178.029978599,8.258603726
amazon.com,21,2,Pet Supplies,"Pet Supplies - Spend $25, Save $5 on Select Aquarium Products",1127.523197792,117.61047153
amazon.com,21,2,Sports Collectibles,N/A,24449.450394217,1039.536354847
amazon.com,22,1,"Patio, Lawn & Garden","Patio, Lawn & Garden - Classic Accessories",1352.776395426,137.258681352
amazon.com,22,1,"Patio, Lawn & Garden","Patio, Lawn & Garden - Customers Keep It - 50%",238.725246252,12.11750875
amazon.com,22,2,"Patio, Lawn & Garden","Patio, Lawn & Garden - Lawn and Garden High Return Rate Alert",716.725989929,69.996282002
amazon.com,22,2,Movies & TV,Movies & TV - Miniseries,3503.993728541,255.922398484
amazon.com,22,2,Musical Instruments,Musical Instruments - Deals,238.90866331,21.991631982
walmart.com,21,1,Music,Music - Music: Cassette Tapes,430.838830719,12.736840491
walmart.com,21,1,Music on CD or Vinyl,Music on CD or Vinyl - R&B,646.258246079,22.326393552
walmart.com,21,1,Pets,Pets - /Birds,574.451774292,49.39215237
walmart.com,21,1,Pets,Pets - Advecta,3303.09770218,227.583960471
walmart.com,21,1,Household Essentials,Household Essentials - /Shoe Care & Repair,502.645302506,31.810716755
walmart.com,21,1,Electronics,Electronics - Apple iPad Air,2369.613568955,8.731724707
amazon.com,21,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - GreenWorks",143186.409470508,8931.729457433
amazon.com,21,5,Apps & Games,Apps & Games - Movies & TV,383660.933330306,2881.971032189
amazon.com,22,4,Magazine Subscriptions,Magazine Subscriptions - Technology,14235.74068781,698.97503424
amazon.com,22,4,The Big Style Sale,The Big Style Sale - Our Brands,753.656859943,32.689382236
amazon.com,22,4,"Patio, Lawn & Garden","Patio, Lawn & Garden - Non-Returnable Products",2260.970579829,131.624856453
amazon.com,22,4,Electronics,Electronics - Electronics Warranties,386960.92775513,381419.059198941
amazon.com,21,1,Audible Books & Originals,Audible Books & Originals - Home & Garden,180.140292495,2.042160353
amazon.com,22,3,"Patio, Lawn & Garden","Patio, Lawn & Garden - Lawn & Garden Low Return Rate Alert",16693.336975197,918.52697474
amazon.com,21,3,Sports Collectibles,Sports Collectibles - Collectibles & Fine Art,178.388021188,4.563422276
amazon.com,21,3,Handmade Products,Handmade Products - Sporting Goods,178.388021188,5.452453371
walmart.com,22,2,Beauty,Beauty - Exclusives,19181.653334189,358.117707212
walmart.com,22,2,Personal Care,Personal Care - Shaving,720218.595587682,36236.346762927
walmart.com,22,2,Household Essentials,Household Essentials - Laundry,1351304.53339361,143549.920355704
walmart.com,22,2,Auto & Tires,Auto & Tires - OEM Parts,27770.453334572,364.334926154
walmart.com,22,2,Home,Home - Furniture,12803133.2983489,232881.288931437
walmart.com,22,2,Food,Food - Pantry,10081915.1648942,1912388.09076968
walmart.com,22,2,Patio & Garden,Patio & Garden - Live Plants,269306.595567568,6277.900088529
walmart.com,22,2,Baby,Baby - Diapering,942668.515597605,78686.137106949
walmart.com,22,2,Health,Health - First Aid,477823.573354647,30478.573222269
walmart.com,22,2,Health,Health - Massage,238291.484455074,5425.080761761
walmart.com,22,2,Sports & Outdoors,Sports & Outdoors - Bikes,1385850.59561737,33637.479272729
walmart.com,22,2,Home Improvement,Home Improvement - Paint,848191.715593391,28867.768719057
walmart.com,22,2,Office Supplies,Office Supplies - Pens,251842.702233456,10853.571992068
walmart.com,22,2,Toys,"Toys - Cars, RC, Drones & Trains",384682.808906048,7710.367545735
walmart.com,22,2,Arts Crafts & Sewing,Arts Crafts & Sewing - Back to School Crafts,61362.204447182,2556.959281462
walmart.com,22,2,Auto & Tires,Auto & Tires - Tires & Accessories,1555813.40451384,37273.231862897
walmart.com,22,2,Baby,Baby - New Baby Products,98103.182226598,2752.058143961
walmart.com,22,2,Patio & Garden,Patio & Garden - Patio & Outdoor Decor,643396.551139811,24913.296153949
walmart.com,22,2,Jewelry,Jewelry - Jewelry Storage and Care,87224.035559446,2855.021821345
walmart.com,22,2,Shop by Brand,Shop by Brand - Patio & Garden,5916.728889153,105.176077633
walmart.com,22,2,Food,"Food - Snacks, Cookies & Chips",4903727.64466318,1358788.20242203
walmart.com,22,2,Patio & Garden,Patio & Garden - Saunas,10879.146667152,703.19057654
walmart.com,22,2,Home,Home - Featured Shops,582034.346692629,21340.370313758
walmart.com,22,2,Shop by Brand,Shop by Brand - Home,176356.6933412,6726.609380684
walmart.com,22,2,Party & Occasions,Party & Occasions - Rainbow Party Supplies,3435.520000153,182.027932388
walmart.com,22,2,Auto & Tires,Auto & Tires - Tires,43134.862224146,648.232036966
walmart.com,22,2,Health,Health - Bedroom Safety & Aids,30442.524445802,310.560158095
walmart.com,22,2,Toys,Toys - Novelty Toys & Gag Gifts,94095.075559753,1350.565311566
walmart.com,22,2,Office Supplies,Office Supplies - Desk & Workspace Organizers,281140.053345874,6386.374370321
walmart.com,22,2,Office Supplies,Office Supplies - Retail Essentials,95717.404448714,2809.14914361
walmart.com,22,2,Pets,Pets - Birds,259668.053344916,18325.149952736
walmart.com,22,2,Video Games,Video Games - PlayStation 5,585183.573359436,6649.035377638
walmart.com,22,2,Sports & Outdoors,Sports & Outdoors - Recreation,364355.982238475,6445.129207747
walmart.com,22,2,Video Games,"Video Games - PlayStation 4 Consoles, Games, Controllers + More",1559058.06229177,62457.201177143
walmart.com,22,2,Auto & Tires,Auto & Tires - Auto & Tires Shop By Brand,102206.720004559,2705.231145515
walmart.com,22,2,Party & Occasions,Party & Occasions - Birthday Shop,98675.76889329,4656.035980359
walmart.com,22,2,Electronics,Electronics - iPad & Tablets,1323534.08005904,30136.22700234
walmart.com,22,2,Household Essentials,Household Essentials - Paper & Plastic,2782771.20012413,314458.060337882
walmart.com,22,2,Health,Health - Protein & Fitness,964045.084487447,61002.471273473
walmart.com,22,2,Music,Music - World Music & Reggae,8875.093333729,336.107029046
walmart.com,22,2,Health,Health - Fiber Supplements,71573.333336526,5282.765769235
walmart.com,22,2,Household Essentials,Household Essentials - Air Fresheners,213861.12000954,25194.842179087
walmart.com,22,2,Pets,Pets - Small Animals,134367.004450438,6704.680342469
walmart.com,22,2,Musical Instruments,Musical Instruments - School Band and Orchestra Instruments,62507.377780566,592.972478605
walmart.com,22,2,Musical Instruments,Musical Instruments - Shop By Skill Level,31778.560001418,252.161584045
walmart.com,22,2,Health,Health - Medicine Cabinet Must Haves,352999.680015746,25854.622266238
walmart.com,22,2,Health,Health - Probiotics,48765.297779953,2942.536027411
walmart.com,22,2,Sports & Outdoors,Sports & Outdoors - All Sport Goggles,14028.373333959,230.114559377
walmart.com,22,2,Health,Health - Sound Machines,12883.200000575,148.854004827
walmart.com,22,2,Home Improvement,Home Improvement - Metal Working & Cutting Tools,75676.871114487,523.410392732
walmart.com,22,2,Cell Phones,Cell Phones - SIM Cards,64797.724447335,1557.869958602
walmart.com,22,2,Electronics,Electronics - Cameras & camcorders,1145.173333384,48.558656707
walmart.com,22,2,Cell Phones,Cell Phones - Shop Phones by Carrier,190098.773341813,4014.806060366
walmart.com,22,2,Food,Food - Frozen foods,572.586666692,73.620383146
walmart.com,22,2,Industrial & Scientific,"Industrial & Scientific - Test, Measure, and Inspect",51532.800002299,2493.1054766
walmart.com,22,2,Home Improvement,Home Improvement - Safety Equipment and Gear,45616.071113146,2115.243773322
walmart.com,22,2,Health,Health - Acid Reflux,52964.266669029,3183.99178913
walmart.com,22,2,Books,Books - Medical Books,27770.453334572,744.501279674
walmart.com,22,2,Books,Books - Psychology & Social Science Books,31015.111112495,697.40637757
walmart.com,22,2,Premium Beauty,Premium Beauty - Premium Bath & Body,42848.5688908,2414.453100746
walmart.com,22,2,Food,Food - /Fresh Food,858.880000038,110.430574719
walmart.com,22,2,Musical Instruments,Musical Instruments - Pro Audio,5248.711111345,25.363932472
walmart.com,22,2,Books,Books - Computers & Technology Books,286.293333346,5.324024065
walmart.com,22,2,Clothing,Clothing - Boys Clothing,2862.933333461,205.606425237
walmart.com,22,2,Baby,Baby - Paw Patrol,572.586666692,22.839376469
walmart.com,22,2,Party & Occasions,Party & Occasions - Pioneer Woman Party Supplies,4866.986666884,112.688012179
walmart.com,22,2,Clothing,Clothing - Womens Petite,5821.297778037,121.073753095
walmart.com,22,2,Health,Health - Healthy Benefits Plus 2022,117284.835560787,10084.538631113
walmart.com,22,2,Books,Books - Law Books,9256.817778191,24.664624488
walmart.com,22,2,Books,Books - Reference Books,8875.093333729,235.264850319
walmart.com,22,2,Musical Instruments,Musical Instruments - Fretted Instruments & Accessories,10592.853333806,248.861706464
walmart.com,22,2,Gifts & Registry,Gifts & Registry - Gift Ideas,1717.760000077,207.487174954
walmart.com,22,2,Video Games,Video Games - PlayStation TV,8207.075555922,29.840374249
walmart.com,22,2,Baby,Baby - Baby Shower Gifts,7061.902222537,211.568555647
walmart.com,22,2,Services,Services - Home Services,34450.631112648,793.579206187
walmart.com,22,2,Services,Services - Test - Paper products,287247.644457258,36978.600282319
walmart.com,22,2,Personal Care,Personal Care - 2-in-1 Hair and Body Care,5153.28000023,192.55474801
walmart.com,22,2,Office Supplies,Office Supplies - Paper Shredders,59835.306669336,1938.705522581
walmart.com,22,2,Music,Music - Soundtracks,38363.306668378,1602.293381406
walmart.com,22,2,Health,Health - Must-have COVID-19 Supplies,90277.831115138,4288.272483714
walmart.com,22,2,Industrial & Scientific,Industrial & Scientific - All Agriculture,8970.524444845,144.611244416
walmart.com,22,2,Health,Health - Hispanic medicine,2576.640000115,192.191434709
walmart.com,22,2,Office Supplies,Office Supplies - @ Manual Shelves - Office,16605.013334074,389.185283769
walmart.com,22,2,Sports & Outdoors,Sports & Outdoors - New & Trending - Sports & Outdoors,56208.924446952,1489.128055023
walmart.com,22,2,Party & Occasions,Party & Occasions - Luau Party Supplies,2099.484444538,65.15114808
walmart.com,22,2,Movies & TV Shows,Movies & TV Shows - @ Manual Shelves - Movies & TV Shows,8684.231111498,361.530254162
walmart.com,22,2,Feature,Feature - DSO Test CP 4,78253.511114602,2454.128172124
walmart.com,22,2,Auto & Tires,Auto & Tires - Installation and Services,27293.297778995,388.54370719
walmart.com,22,2,Home Improvement,Home Improvement - /Paint,286.293333346,5.947317263
walmart.com,22,2,Party & Occasions,Party & Occasions - Mickey Mouse Party Supplies,2385.777777884,107.812276486
walmart.com,22,2,Pets,Pets - Vibrant Life Pet Supplies,64893.15555845,2633.66621882
walmart.com,22,2,Musical Instruments,Musical Instruments - Vic Firth,1145.173333384,68.987522704
walmart.com,22,2,Party & Occasions,Party & Occasions - All Party Bags,286.293333346,11.784094192
walmart.com,22,2,Video Games,Video Games - Digital Games,44184.604446415,12418.540476073
walmart.com,22,2,Pets,Pets - Wellness Pet Food,858.880000038,46.49390441
walmart.com,22,2,Health,Health - Heart Health,17845.617778574,1450.483157317
walmart.com,22,2,Party & Occasions,Party & Occasions - Wilton Baking Supplies,17082.168889651,433.368864542
walmart.com,22,2,Party & Occasions,Party & Occasions - Farmhouse Party Supplies,4103.537777961,138.311546955
walmart.com,22,2,Auto & Tires,Auto & Tires - Jeep Accessories + Jeep Parts,10879.146667152,230.46942845
walmart.com,22,2,Beauty,Beauty - Halloween Beauty Looks,29106.488890187,1978.120100607
walmart.com,22,2,Personal Care,Personal Care - Walmart Exclusive,35595.804446032,3982.54799224
walmart.com,22,2,Beauty,Beauty - Festival Hair Color,20899.413334266,890.55958315
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Safety Supplies",164023.920079099,12980.557812226
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Tape, Fasteners & Adhesives",83032.009293773,12739.013503284
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Hard Drives & Data Storage",264804.786396356,14728.235651568
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Retail Store Supplies",139066.714992436,8078.930714784
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Audio",151511.31589396,8437.099155914
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Education",99624.810495804,2236.727423503
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Decor",3740.180598819,55.261974003
staples.com,21,1,"[""Home"",""/""]","[""Home"",""/""] - Furniture",23325.126279905,870.906357516
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Grounds Maintenance",14620.7059772,1169.633787228
staples.com,21,1,"[""Home"",""/""]","[""Home"",""/""] - Coffee, Water & Snacks",6324.305376184,439.394970674
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Spa & Salon",6936.334928718,115.014548392
staples.com,21,1,"[""Home"",""/""]","[""Home"",""/""] - TV & Streaming Media",204.009850845,10.268564361
staples.com,21,1,Home,Home - Shipping Supplies,884.042686993,21.926087023
staples.com,21,1,"[""Home"",""/""]","[""Home"",""/""] - Laboratory & Scientific Supplies",408.019701689,59.187497442
staples.com,21,1,"[""Home"",""/""]","[""Home"",""/""] - Facilities",884.042686993,62.744606108
staples.com,21,1,Home,"Home - Shredders, Projectors & Office Machines",408.019701689,79.9981341
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Lamps & Lighting",952.045970608,102.712846262
staples.com,21,1,"[""Home"",""/""]","[""Home"",""/""] - Building Hardware",204.009850845,10.268564361
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Staples App Center",204.009850845,11.05015451
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Laboratory & Scientific Supplies",1564.075523142,84.624285379
amazon.com,22,4,Apps & Games,Apps & Games - Magazines,1758.5326732,19.157682447
amazon.com,22,4,Magazine Subscriptions,"Magazine Subscriptions - Travel, City & Regional",21688.569636135,1286.516457315
amazon.com,22,4,Movies & TV,Movies & TV - First to Know,4019.503253029,54.456847922
amazon.com,22,3,Movies & TV,Movies & TV - Widescreen,1547.187329409,44.948376888
amazon.com,22,3,"Patio, Lawn & Garden","Patio, Lawn & Garden - Husqvarna",1954.341889779,80.179170586
amazon.com,22,3,Movies & TV,Movies & TV - British Television,895.740032815,35.952923971
amazon.com,22,1,Apps & Games,Apps & Games - Productivity,34376.43546023,459.548116976
amazon.com,22,5,Movies & TV,Movies & TV - Miniseries,4726.553171121,346.342952293
amazon.com,22,5,CDs & Vinyl,CDs & Vinyl - Alternative Rock,525.172574569,18.686596605
amazon.com,22,5,The Big Style Sale,The Big Style Sale - Our Brands,1838.104010992,74.285356594
walmart.com,21,3,Pets,Pets - Nutro Wholesome Essentials,1141.104512547,62.576359364
walmart.com,21,3,Arts Crafts & Sewing,Arts Crafts & Sewing - Pellon,3993.865793914,546.099666216
walmart.com,21,3,Party & Occasions,Party & Occasions - Pokemon Party Supplies,213.957096103,6.835057905
walmart.com,22,2,Health,Health - Aromatherapy,138852.26667286,3579.859268412
walmart.com,22,2,Jewelry,Jewelry - Womens Jewelry & Watches,775568.640034596,17864.896567241
walmart.com,22,2,Books,"Books - Cookbooks, Food & Wine",37313.564446109,1970.314954578
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Shipping Supplies",264464.769978281,59206.334661752
staples.com,21,1,"[""Home"","">""]","[""Home"","">""] - Healthcare Supplies",38285.848675179,3985.758209438
amazon.com,22,4,Electronics,Electronics - Service Plans,1256.094766572,162.036591768
walmart.com,21,1,Office Supplies,Office Supplies - /Pencils & Pencil Sharpeners,215.41941536,31.486554532
walmart.com,21,1,Premium beauty,Premium beauty - Premium k-beauty,215.41941536,10.623154616
amazon.com,21,3,Pet Supplies,Pet Supplies - Buy $25 Save $5 on Kaytee,65706.254471012,14070.372242999
amazon.com,22,2,Movies & TV,Movies & TV - British Television,955.634653238,42.33357803
walmart.com,21,4,Arts Crafts & Sewing,Arts Crafts & Sewing - /Crafting,222.131949877,17.893572482
walmart.com,21,4,Pets,Pets - Prevue Pet Small Animal Cages,518.307883045,27.694433491
walmart.com,21,4,Musical Instruments,Musical Instruments - Learn To Play Music,2221.319498765,63.908672451
walmart.com,21,4,Arts Crafts & Sewing,Arts Crafts & Sewing - Singer,36503.683763039,1269.320207138
walmart.com,21,4,Pets,Pets - Safe-Guard,222.131949877,13.786436461
walmart.com,21,4,Beauty,Beauty - /Beauty by Top Brands,222.131949877,8.865828151
walmart.com,21,4,Arts Crafts & Sewing,Arts Crafts & Sewing - Silhouette,4516.682980822,8.306422241
walmart.com,21,4,Toys,Toys - Shop toys by age,222.131949877,13.096326007
walmart.com,21,4,Health,Health - Private Brands Heart Health,962.571782798,81.339104534
walmart.com,21,4,Party & Occasions,Party & Occasions - St. Patricks Day Costumes,222.131949877,7.17264859
walmart.com,21,4,Pets,Pets - Taste of the Wild Pet Food & Treats,222.131949877,13.786436461
walmart.com,21,4,Pets,Pets - The Honest Kitchen Pet Food,222.131949877,13.786436461
walmart.com,21,4,Home,Home - Shop by brand,222.131949877,4.967251331
walmart.com,21,4,Office supplies,Office supplies - /Pens,222.131949877,10.51496581
walmart.com,21,4,Shop by TV Show,Shop by TV Show - Doctor Who,222.131949877,3.580698269
walmart.com,21,4,Home,Home - /Bedding,518.307883045,11.590253107
walmart.com,21,4,Pets,Pets - Vibrant life pet accessories,222.131949877,22.014014878
walmart.com,21,4,Musical Instruments,Musical Instruments - Vic Firth,518.307883045,10.406743354
walmart.com,21,4,Office supplies,Office supplies - Paper,1406.835682551,141.418428732
walmart.com,21,4,Health,Health - /Vitamins & Supplements,222.131949877,10.597885819
bestbuy.com,21,5,Best Buy,Best Buy - Car Electronics & GPS,1083531.44952958,22831.562546787
bestbuy.com,21,5,Best Buy,Best Buy - Computers & Tablets,37751325.9183515,927371.668688896
bestbuy.com,21,5,Best Buy,"Best Buy - Home, Furniture & Office",810977.264313313,32780.869308352
bestbuy.com,21,5,Custom Landing Pages,Custom Landing Pages - Error Pages,2506.98425081,18.192768204
bestbuy.com,21,5,Best Buy,Best Buy - Baby Care,42683.013911227,3029.62317084
bestbuy.com,21,5,Best Buy,Best Buy - Name Brands,553464.984601905,7587.076181367
target.com,21,5,Target,Target - Grocery,9666472.70296933,3329543.62621285
target.com,21,5,Target,Target - Home,20946101.3963553,975188.949647506
target.com,21,5,Target,Target - Shoes,2616962.76659977,172250.60287853
target.com,21,5,Target,Target - Toys,12556515.367558,451097.753046689
target.com,21,5,Frozen Meat & Seafood,N/A,238.151073828,9.461801857
target.com,21,5,Outdoor Dinnerware,N/A,17067.493624308,802.885927079
target.com,21,5,Beauty,Beauty - Makeup,793.836912759,26.734570698
amazon.com,22,4,Magazine Subscriptions,Magazine Subscriptions - Entertainment & Pop Culture,100655.06062793,3526.300866539
staples.com,21,5,Home,Home - Party Supplies & Decor,1306.538223176,74.092483095
staples.com,21,5,"[""Home"","">""]","[""Home"","">""] - Storage Furniture",230.565568796,13.951079834
staples.com,21,5,"[""Home"","">""]","[""Home"","">""] - Safety Supplies",2305.655687957,132.980844323
staples.com,21,5,"[""Home"","">""]","[""Home"","">""] - Game Room & Toys",461.131137591,27.902159667
walmart.com,22,4,Books,Books - Business & Money Books,4213.33399133,26.686793943
walmart.com,22,4,Books,Books - Medical Books,2708.571851569,46.828045666
walmart.com,22,4,Movies & TV Shows,Movies & TV Shows - 90s Movies & TV Shows,300.952427952,16.168521178
walmart.com,22,4,Music,Music - Jazz Music on CD or Vinyl,4213.33399133,49.543430598
walmart.com,22,4,Party & Occasions,Party & Occasions - Basketball Party Supplies,3210.15923149,42.221245765
walmart.com,22,4,Health,Health - Diabetes Care Brands,96806.364324612,8100.935647278
walmart.com,22,4,Health,Health - Children's Health Shop,7022.223318884,489.545818658
walmart.com,22,4,Music,Music - Folk Music on CD or Vinyl,300.952427952,7.305648237
walmart.com,22,4,Landline Telephones,Landline Telephones - Refurbished Phones,601.904855904,7.680243035
walmart.com,22,4,Feature,Feature - DSO Test CP 4,47450.166140458,2005.961007247
walmart.com,22,4,Clothing,Clothing - /Fashion Brands,300.952427952,6.750682993
walmart.com,22,4,Baby,Baby - Daycare &  Preschool Essentials,15248.256349576,1171.249919192
walmart.com,22,4,Electronics,Electronics - Walmart Private Brand Electronics,1504.762139761,68.324179331
walmart.com,22,4,Party & Occasions,Party & Occasions - Camouflage Party Supplies,300.952427952,7.539984874
walmart.com,22,4,Walmart for Business,"Walmart for Business - Business Software, Books & Media",1805.714567713,55.812226217
walmart.com,22,4,Jewelry,Jewelry - The Wedding Shop,300.952427952,5.654478022
walmart.com,22,4,Movies & TV Shows,Movies & TV Shows - Disney Movies,10733.969930294,585.306358552
walmart.com,22,4,Baby,Baby - Premium Baby Brands,4413.968943298,142.771177116
walmart.com,22,4,Party & Occasions,Party & Occasions - Father's Day Party Supplies,3009.524279522,100.976798255
walmart.com,22,4,Home,Home - /Bedding,300.952427952,28.313839202
walmart.com,22,4,Household Essentials,Household Essentials - Household Paper Subscription,5918.731083059,868.352338955
walmart.com,22,4,Auto & Tires,Auto & Tires - Wheels and Rims,1805.714567713,32.007597932
walmart.com,22,4,Party & Occasions,Party & Occasions - Premium Party Shop,601.904855904,15.079969747
walmart.com,22,4,Home,Home - Travel & Guest Ready,7523.810698804,176.193136692
walmart.com,22,4,Clothing,Clothing - Big & tall,300.952427952,6.750682993
walmart.com,22,4,Personal care,Personal care - Bath & body,300.952427952,10.4649536
walmart.com,22,4,Pets,Pets - Pet Supplies by Brand,5617.778655107,224.75181046
walmart.com,22,4,Pets,Pets - Frontline Plus,702.222331888,42.045739366
walmart.com,22,4,Patio & garden,Patio & garden - Garden center,902.857283856,33.231733493
walmart.com,22,4,Baby,Baby - Hello Bello,401.269903936,15.689441503
walmart.com,22,4,Party & Occasions,Party & Occasions - Over the Moon Party Supplies,300.952427952,7.539984874
walmart.com,22,4,Jewelry,Jewelry - Jewelry Brands,902.857283856,63.158126201
walmart.com,22,4,Cell Phones,Cell Phones - Top Rated Cell Phone Products,300.952427952,5.192545421
walmart.com,22,4,Food,Food - Frozen foods,300.952427952,32.556039909
